0,1,2,3,4,5,6,7
0.257894737,0.26,0.310526316,0.298947368,0.294736842,0.217894737,0.304210526,0.231578947
0.257894737,0.24,0.247368421,0.305263158,0.253684211,0.28,0.261052632,0.313684211
0.273684211,0.24,0.356842105,0.332631579,0.248421053,0.28,0.287368421,0.304210526
0.273684211,0.233684211,0.353684211,0.354736842,0.292631579,0.217894737,0.309473684,0.303157895
0.246315789,0.26,0.308421053,0.335789474,0.275789474,0.282105263,0.394736842,0.296842105
0.273684211,0.233684211,0.433684211,0.364210526,0.286315789,0.398947368,0.337894737,0.412631579
0.257894737,0.266315789,0.371578947,0.358947368,0.308421053,0.317894737,0.375789474,0.372631579
0.222105263,0.266315789,0.455789474,0.517894737,0.366315789,0.510526316,0.462105263,0.363157895
0.246315789,0.26,0.505263158,0.530526316,0.475789474,0.302105263,0.490526316,0.284210526
0.246315789,0.26,0.272631579,0.438947368,0.523157895,0.56,0.316842105,0.447368421
0.257894737,0.266315789,0.463157895,0.530526316,0.515789474,0.406315789,0.471578947,0.437894737
0.257894737,0.266315789,0.54,0.465263158,0.552631579,0.372631579,0.384210526,0.349473684
0.257894737,0.266315789,0.516842105,0.553684211,0.402105263,0.527368421,0.613684211,0.492631579
0.273684211,0.24,0.547368421,0.531578947,0.544210526,0.607368421,0.452631579,0.574736842
0.246315789,0.26,0.292631579,0.489473684,0.62,0.323157895,0.502105263,0.571578947
0.273684211,0.233684211,0.54,0.593684211,0.303157895,0.5,0.610526316,0.406315789
0.257894737,0.26,0.605263158,0.587368421,0.298947368,0.637894737,0.626315789,0.465263158
0.222105263,0.266315789,0.568421053,0.64,0.369473684,0.663157895,0.636842105,0.557894737
0.246315789,0.26,0.595789474,0.704210526,0.432631579,0.681052632,0.64,0.583157895
0.246315789,0.26,0.706315789,0.730526316,0.581052632,0.550526316,0.456842105,0.650526316
0.257894737,0.266315789,0.732631579,0.587368421,0.657894737,0.722105263,0.674736842,0.58
0.257894737,0.26,0.715789474,0.794736842,0.703157895,0.730526316,0.727368421,0.543157895
0.257894737,0.24,0.764210526,0.796842105,0.573684211,0.666315789,0.666315789,0.545263158
0.273684211,0.233684211,0.76,0.801052632,0.424210526,0.736842105,0.737894737,0.668421053
0.246315789,0.26,0.778947368,0.796842105,0.765263158,0.733684211,0.677894737,0.731578947
0.273684211,0.233684211,0.778947368,0.813684211,0.743157895,0.786315789,0.648421053,0.673684211
0.257894737,0.266315789,0.664210526,0.811578947,0.74,0.635789474,0.738947368,0.709473684
0.222105263,0.266315789,0.802105263,0.823157895,0.689473684,0.749473684,0.773684211,0.751578947
0.258947368,0.42,0.803157895,0.812631579,0.785263158,0.808421053,0.771578947,0.626315789
0.292631579,0.354736842,0.794736842,0.827368421,0.765263158,0.790526316,0.792631579,0.742105263
0.367368421,0.335789474,0.817894737,0.794736842,0.763157895,0.785263158,0.626315789,0.727368421
0.497894737,0.305263158,0.807368421,0.818947368,0.803157895,0.802105263,0.777894737,0.717894737
0.494736842,0.404210526,0.810526316,0.834736842,0.809473684,0.815789474,0.694736842,0.782105263
0.508421053,0.448421053,0.816842105,0.851578947,0.715789474,0.798947368,0.805263158,0.757894737
0.372631579,0.449473684,0.810526316,0.836842105,0.817894737,0.835789474,0.76,0.781052632
0.467368421,0.486315789,0.826315789,0.854736842,0.786315789,0.817894737,0.790526316,0.785263158
0.368421053,0.508421053,0.818947368,0.633684211,0.806315789,0.775789474,0.758947368,0.783157895
0.476842105,0.513684211,0.831578947,0.852631579,0.82,0.605263158,0.786315789,0.798947368
0.510526316,0.465263158,0.812631579,0.846315789,0.827368421,0.810526316,0.805263158,0.698947368
0.508421053,0.464210526,0.832631579,0.846315789,0.808421053,0.841052632,0.824210526,0.789473684
0.310526316,0.515789474,0.835789474,0.836842105,0.805263158,0.832631579,0.825263158,0.790526316
0.531578947,0.546315789,0.829473684,0.849473684,0.830526316,0.832631579,0.736842105,0.828421053
0.521052632,0.538947368,0.817894737,0.850526316,0.809473684,0.837894737,0.818947368,0.832631579
0.541052632,0.498947368,0.844210526,0.868421053,0.829473684,0.847368421,0.838947368,0.832631579
0.558947368,0.477894737,0.831578947,0.853684211,0.834736842,0.834736842,0.807368421,0.807368421
0.531578947,0.521052632,0.833684211,0.852631579,0.833684211,0.841052632,0.831578947,0.809473684
0.533684211,0.54,0.831578947,0.844210526,0.844210526,0.841052632,0.808421053,0.832631579
0.566315789,0.525263158,0.837894737,0.82,0.833684211,0.814736842,0.729473684,0.822105263
0.456842105,0.542105263,0.851578947,0.847368421,0.832631579,0.852631579,0.815789474,0.829473684
0.546315789,0.494736842,0.854736842,0.864210526,0.758947368,0.841052632,0.826315789,0.826315789
0.542105263,0.556842105,0.834736842,0.86,0.835789474,0.835789474,0.826315789,0.833684211
0.538947368,0.554736842,0.845263158,0.855789474,0.832631579,0.850526316,0.821052632,0.763157895
0.506315789,0.538947368,0.828421053,0.842105263,0.825263158,0.86,0.835789474,0.815789474
0.558947368,0.589473684,0.82,0.865263158,0.844210526,0.847368421,0.837894737,0.82
0.524210526,0.529473684,0.829473684,0.861052632,0.829473684,0.848421053,0.812631579,0.834736842
0.554736842,0.544210526,0.832631579,0.849473684,0.847368421,0.838947368,0.842105263,0.823157895
0.581052632,0.558947368,0.833684211,0.863157895,0.818947368,0.803157895,0.811578947,0.834736842
0.569473684,0.557894737,0.841052632,0.850526316,0.84,0.817894737,0.833684211,0.815789474
0.594736842,0.594736842,0.833684211,0.844210526,0.841052632,0.842105263,0.736842105,0.811578947
0.576842105,0.606315789,0.829473684,0.849473684,0.848421053,0.846315789,0.826315789,0.835789474
0.611578947,0.614736842,0.843157895,0.862105263,0.829473684,0.851578947,0.841052632,0.828421053
0.638947368,0.66,0.846315789,0.861052632,0.841052632,0.852631579,0.82,0.853684211
0.626315789,0.634736842,0.838947368,0.850526316,0.747368421,0.847368421,0.821052632,0.833684211
0.649473684,0.623157895,0.838947368,0.850526316,0.844210526,0.845263158,0.833684211,0.828421053
0.666315789,0.686315789,0.849473684,0.848421053,0.843157895,0.852631579,0.811578947,0.802105263
0.66,0.652631579,0.830526316,0.854736842,0.835789474,0.857894737,0.846315789,0.842105263
0.671578947,0.695789474,0.817894737,0.856842105,0.849473684,0.828421053,0.837894737,0.847368421
0.671578947,0.703157895,0.838947368,0.869473684,0.826315789,0.837894737,0.84,0.831578947
0.686315789,0.721052632,0.837894737,0.850526316,0.834736842,0.851578947,0.836842105,0.829473684
0.698947368,0.689473684,0.831578947,0.868421053,0.669473684,0.844210526,0.847368421,0.823157895
