0,1,2,3,4,5,6,7
0.36648888888888886,0.38008888888888887,0.3490666666666667,0.37333333333333335,0.34053333333333335,0.37875555555555557,0.37146666666666667,0.33066666666666666
0.42275555555555555,0.4130666666666667,0.4176,0.43066666666666664,0.3721777777777778,0.4182222222222222,0.4106666666666667,0.38337777777777776
0.47315555555555555,0.4397333333333333,0.4560888888888889,0.45537777777777777,0.45368888888888886,0.43217777777777777,0.43324444444444443,0.40044444444444444
0.4997333333333333,0.48302222222222224,0.4528888888888889,0.48933333333333334,0.48462222222222223,0.4915555555555556,0.476,0.4784888888888889
0.48773333333333335,0.5064888888888889,0.5224,0.5006222222222222,0.49564444444444444,0.5208,0.5098666666666667,0.42995555555555554
0.5127111111111111,0.47555555555555556,0.5346666666666666,0.48906666666666665,0.5140444444444444,0.5225777777777778,0.5088,0.5105777777777778
0.5225777777777778,0.5137777777777778,0.5394666666666666,0.5490666666666667,0.5381333333333334,0.5215111111111111,0.5153777777777778,0.5415111111111112
0.5378666666666667,0.5180444444444444,0.5478222222222222,0.5584,0.5378666666666667,0.5355555555555556,0.5312,0.5257777777777778
0.5413333333333333,0.5219555555555555,0.5607111111111112,0.5744,0.5646222222222222,0.5473777777777777,0.5550222222222222,0.5612444444444444
0.5504,0.5377777777777778,0.5877333333333333,0.5755555555555556,0.5539555555555555,0.5432888888888889,0.5776888888888889,0.5427555555555555
0.5592888888888888,0.5557333333333333,0.5506666666666666,0.5479111111111111,0.5510222222222222,0.5790222222222222,0.5752888888888888,0.5509333333333334
0.5489777777777778,0.5652444444444444,0.6055111111111111,0.5819555555555556,0.5735111111111111,0.5644444444444444,0.5898666666666667,0.5650666666666667
0.5621333333333334,0.5724444444444444,0.5989333333333333,0.5463111111111111,0.5855111111111111,0.5798222222222222,0.5623111111111111,0.5920888888888889
0.556,0.5537777777777778,0.5728,0.5584888888888889,0.5902222222222222,0.564,0.6031111111111112,0.5967111111111111
0.5880888888888889,0.5521777777777778,0.6228444444444444,0.5847111111111111,0.6100444444444444,0.5951111111111111,0.5922666666666667,0.588
0.5930666666666666,0.5811555555555555,0.5975111111111111,0.6076444444444444,0.5719111111111111,0.5879111111111112,0.6057777777777777,0.5862222222222222
0.5618666666666666,0.5877333333333333,0.6051555555555556,0.6028444444444444,0.5966222222222223,0.5980444444444445,0.6149333333333333,0.5794666666666667
0.5855111111111111,0.5716444444444444,0.6056,0.6030222222222222,0.6044444444444445,0.5885333333333334,0.6188444444444444,0.5548444444444445
0.5880888888888889,0.5818666666666666,0.6005333333333334,0.6073777777777778,0.6058666666666667,0.48764444444444444,0.604,0.6114666666666667
0.6026666666666667,0.5862222222222222,0.6241777777777778,0.6040888888888889,0.6120888888888889,0.624,0.6080888888888889,0.5935111111111111
0.5890666666666666,0.5989333333333333,0.6074666666666667,0.6070222222222222,0.5922666666666667,0.6160888888888889,0.6302222222222222,0.5937777777777777
